Current Date: 18-Sep-2022
Instrument Serial Number: EC202906C1
Software Name: InCyte
Version Number: 4.0


  Well ,  Sample ID ,  Date , Syms.Percent Percent for SymPop gated by Syms  (%) , Syms.Count Count for SymPop gated by Syms, Syms.Concentration Concentration for SymPop gated by Syms  (cells/mL) , Per.Mean Mean for SymPop gated by Syms, Per.Median Median for SymPop gated by Syms, Per.PercentCV % CV for SymPop gated by Syms  (%) , Chl.Mean Mean for SymPop gated by Syms, Chl.Median Median for SymPop gated by Syms, Chl.PercentCV % CV for SymPop gated by Syms  (%) , Flavin.Mean Mean for SymPop gated by Syms, Flavin.Median Median for SymPop gated by Syms, Flavin.PercentCV % CV for SymPop gated by Syms  (%) ,
 B11, 117-Rep 002, 09.18.2022, 100, 2390, 63278.8383390978, 10676.577208041, 11680.1296193611, 37.4389922705256, 11528.4889701719, 12557.8720493909, 42.4444201381112, 97.0815416337759, 107.008841068131, 120.903424178775,
 B11, 117-Rep 003, 09.18.2022, 100, 1892, 40337.7611851859, 10137.7026865543, 11205.3053201533, 38.921178398068, 10750.709221419, 12088.4007938449, 44.0792081209507, 87.9457490918608, 100.202998630832, 138.025976012165,
 B12, 117-Rep 001, 09.18.2022, 100, 2391, 63761.5737627162, 10454.0509648786, 11273.5847651618, 37.1972642119482, 11497.8293816863, 12632.1878887122, 41.4957652960356, 96.5693102157007, 105.420689828797, 122.112253404737,
 B12, 117-Rep 002, 09.18.2022, 100, 2382, 66904.6951603703, 10568.2821829525, 11532.7416623669, 37.0435984973777, 11715.3542776587, 12769.222527215, 41.1597571846184, 97.0116933509887, 103.681448397348, 127.156340056266,
 B12, 117-Rep 003, 09.18.2022, 100, 1912, 40765.2907587514, 9902.19954896141, 11028.9062229469, 40.5835997488529, 11005.5633077535, 12388.0048199689, 44.1805021117451, 89.5661955679288, 100.825927450743, 166.295500813102,
 C01, 25, 09.18.2022, 100, 2054, 115878.579792848, 8421.62913315081, 9843.41293407444, 51.7793688003583, 8693.48102881331, 10322.4205186522, 62.0475758167306, 70.1931159315794, 87.3684742629027, 92.2837978085084,
 C02, 25, 09.18.2022, 100, 2248, 114258.915484284, 8953.3945632842, 10227.7346778676, 47.8686096004927, 9074.93829905629, 10611.6768356098, 58.5468654459822, 74.4111442216578, 89.6782047997889, 90.4933564494425,
 C03, 26, 09.18.2022, 100, 2309, 138723.570336431, 9633.09731936963, 10648.9209468751, 37.596680560449, 9426.35746854953, 10829.6654304756, 43.5062373626785, 70.8582628058676, 79.7393116862133, 75.9891864272093,
 C04, 26, 09.18.2022, 100, 2300, 143475.046233714, 9622.36658994531, 10623.0778067004, 36.8034113854758, 9327.52910996107, 10713.9159381814, 43.55270478964, 68.3166903258831, 77.9877560299269, 73.270425012799,
 C05, 27, 09.18.2022, 100, 2412, 53772.1155282156, 8706.79849300478, 10190.5649485207, 43.3004493344362, 8678.6393876745, 10688.6778607249, 48.3729831962813, 61.2173182711695, 77.2106471728777, 168.717899260904,
